order_id,customer_id,product_id,order_date,quantity,unit_price,discount_amount,tax_amount,total_amount,payment_status,refund_flag,campaign_id,updated_at
ORD-00003361,CUST-000666,PROD-003,2025-06-30,2,399.0,119.7,54.26,732.56,Paid,False,CMP-0030,2025-07-20 00:00:00
ORD-00003362,CUST-000497,PROD-004,2025-12-21,1,199.0,9.95,15.12,204.17,Paid,False,CMP-0010,2026-01-01 00:00:00
ORD-00003363,CUST-000127,PROD-005,2025-11-25,4,499.0,0.0,159.68,2155.68,Paid,False,,2025-12-20 00:00:00
ORD-00003364,CUST-000567,PROD-006,2025-10-16,3,79.0,0.0,18.96,255.96,Paid,False,,2025-11-20 00:00:00
ORD-00003365,CUST-000268,PROD-008,2025-12-12,1,599.0,0.0,47.92,646.92,Paid,False,CMP-0017,2025-12-27 00:00:00
ORD-00003366,CUST-000109,PROD-003,2025-06-26,1,399.0,59.85,27.13,366.28,Failed,False,CMP-0001,2025-08-05 00:00:00
ORD-00003367,CUST-000840,PROD-009,2025-12-13,1,299.0,29.9,21.53,290.63,Paid,True,CMP-0021,2025-12-14 00:00:00
ORD-00003368,CUST-000313,PROD-001,2025-02-18,5,49.0,0.0,19.6,264.6,Paid,True,,2025-02-24 00:00:00
ORD-00003369,CUST-000596,PROD-004,2024-06-18,3,199.0,29.85,45.37,612.52,Paid,False,,2024-07-30 00:00:00
ORD-00003370,CUST-000172,PROD-008,2025-08-06,2,599.0,0.0,95.84,1293.84,Paid,False,CMP-0023,2025-09-13 00:00:00
ORD-00003371,CUST-000340,PROD-004,2024-10-01,3,199.0,0.0,47.76,644.76,Paid,False,,2024-10-06 00:00:00
ORD-00003372,CUST-000386,PROD-006,2025-10-07,1,79.0,7.9,5.69,76.79,Paid,False,CMP-0035,2025-10-26 00:00:00
ORD-00003373,CUST-000134,PROD-008,2025-07-12,4,599.0,0.0,191.68,2587.68,Paid,False,CMP-0005,2025-07-28 00:00:00
ORD-00003374,CUST-000974,PROD-003,2025-12-23,2,399.0,0.0,63.84,861.84,Paid,True,,2025-12-27 00:00:00
ORD-00003375,CUST-000312,PROD-012,2025-04-04,1,189.0,0.0,15.12,204.12,Paid,False,CMP-0007,2025-05-07 00:00:00
ORD-00003376,CUST-000583,PROD-011,2025-04-18,3,699.0,0.0,167.76,2264.76,Paid,False,CMP-0021,2025-05-07 00:00:00
ORD-00003377,CUST-000566,PROD-012,2025-03-04,1,189.0,0.0,15.12,204.12,Failed,False,CMP-0035,2025-04-13 00:00:00
ORD-00003378,CUST-000430,PROD-006,2025-06-09,2,79.0,0.0,12.64,170.64,Paid,False,CMP-0006,2025-06-25 00:00:00
ORD-00003379,CUST-000586,PROD-005,2025-12-16,5,499.0,0.0,199.6,2694.6,Paid,False,CMP-0029,2026-01-14 00:00:00
ORD-00003380,CUST-000566,PROD-012,2025-03-22,4,189.0,113.4,51.41,694.01,Paid,False,,2025-05-02 00:00:00
ORD-00003381,CUST-000081,PROD-009,2025-10-05,1,299.0,0.0,23.92,322.92,Paid,False,,2025-10-16 00:00:00
ORD-00003382,CUST-000670,PROD-010,2025-12-18,2,129.0,38.7,17.54,236.84,Paid,False,CMP-0006,2026-01-05 00:00:00
ORD-00003383,CUST-000115,PROD-003,2025-11-24,3,399.0,59.85,90.97,1228.12,Paid,False,,2025-12-24 00:00:00
ORD-00003384,CUST-000435,PROD-011,2025-06-26,2,699.0,0.0,111.84,1509.84,Paid,False,CMP-0029,2025-07-27 00:00:00
ORD-00003385,CUST-000365,PROD-007,2025-12-02,1,249.0,0.0,19.92,268.92,Paid,False,CMP-0026,2025-12-20 00:00:00
ORD-00003386,CUST-000448,PROD-010,2025-05-06,3,129.0,0.0,30.96,417.96,Paid,False,CMP-0028,2025-05-09 00:00:00
ORD-00003387,CUST-000072,PROD-010,2025-05-13,2,129.0,25.8,18.58,250.78,Paid,False,CMP-0017,2025-06-16 00:00:00
ORD-00003388,CUST-000702,PROD-002,2025-10-03,5,149.0,74.5,53.64,724.14,Paid,False,CMP-0014,2025-11-03 00:00:00
ORD-00003389,CUST-000419,PROD-002,2024-11-27,4,149.0,0.0,47.68,643.68,Paid,False,,2024-12-15 00:00:00
ORD-00003390,CUST-000061,PROD-001,2025-10-16,5,49.0,0.0,19.6,264.6,Paid,False,CMP-0019,2025-11-22 00:00:00
ORD-00003391,CUST-000004,PROD-008,2025-02-23,2,599.0,0.0,95.84,1293.84,Pending,False,CMP-0027,2025-02-27 00:00:00
ORD-00003392,CUST-000541,PROD-011,2024-12-17,3,699.0,104.85,159.37,2151.52,Paid,False,CMP-0007,2025-01-10 00:00:00
ORD-00003393,CUST-000667,PROD-001,2025-11-17,1,49.0,0.0,3.92,52.92,Paid,False,,2025-12-11 00:00:00
ORD-00003394,CUST-000548,PROD-002,2025-10-26,4,149.0,0.0,47.68,643.68,Paid,False,,2025-10-30 00:00:00
ORD-00003395,CUST-000721,PROD-006,2025-07-07,4,79.0,15.8,24.02,324.22,Paid,False,,2025-07-08 00:00:00
ORD-00003396,CUST-000757,PROD-005,2025-12-28,4,499.0,99.8,151.7,2047.9,Paid,False,CMP-0032,2026-02-11 00:00:00
ORD-00003397,CUST-000872,PROD-002,2025-12-29,1,149.0,0.0,11.92,160.92,Failed,False,CMP-0019,2026-01-26 00:00:00
ORD-00003398,CUST-000983,PROD-008,2025-09-13,2,599.0,0.0,95.84,1293.84,Paid,False,CMP-0016,2025-10-22 00:00:00
ORD-00003399,CUST-000885,PROD-011,2025-04-29,1,699.0,0.0,55.92,754.92,Paid,False,CMP-0010,2025-05-13 00:00:00
ORD-00003400,CUST-000796,PROD-003,2025-12-27,5,399.0,199.5,143.64,1939.14,Paid,False,,2026-01-19 00:00:00
ORD-00003401,CUST-000431,PROD-001,2025-01-21,2,49.0,0.0,7.84,105.84,Paid,False,,2025-03-02 00:00:00
ORD-00003402,CUST-000504,PROD-003,2024-11-16,2,399.0,0.0,63.84,861.84,Paid,False,CMP-0021,2024-12-06 00:00:00
ORD-00003403,CUST-000617,PROD-003,2025-12-31,2,399.0,0.0,63.84,861.84,Paid,False,,2026-01-23 00:00:00
ORD-00003404,CUST-000170,PROD-006,2025-12-26,1,79.0,3.95,6.0,81.05,Paid,False,CMP-0005,2026-02-03 00:00:00
ORD-00003405,CUST-000678,PROD-002,2025-11-11,2,149.0,14.9,22.65,305.75,Paid,False,,2025-11-12 00:00:00
ORD-00003406,CUST-000589,PROD-005,2025-12-29,2,499.0,99.8,71.86,970.06,Paid,False,,2026-01-23 00:00:00
ORD-00003407,CUST-000521,PROD-002,2025-09-18,2,149.0,14.9,22.65,305.75,Paid,False,CMP-0016,2025-10-17 00:00:00
ORD-00003408,CUST-000835,PROD-009,2025-03-14,3,299.0,134.55,61.0,823.45,Paid,False,CMP-0021,2025-04-22 00:00:00
ORD-00003409,CUST-000688,PROD-006,2025-07-01,2,79.0,23.7,10.74,145.04,Paid,False,CMP-0019,2025-08-08 00:00:00
ORD-00003410,CUST-000933,PROD-001,2024-05-27,3,49.0,0.0,11.76,158.76,Paid,False,CMP-0025,2024-06-03 00:00:00
ORD-00003411,CUST-000977,PROD-001,2025-02-02,1,49.0,0.0,3.92,52.92,Paid,False,CMP-0002,2025-02-04 00:00:00
ORD-00003412,CUST-000826,PROD-006,2025-12-26,4,79.0,47.4,21.49,290.09,Paid,False,,2026-01-04 00:00:00
ORD-00003413,CUST-000298,PROD-008,2025-01-13,5,599.0,299.5,215.64,2911.14,Paid,False,CMP-0001,2025-02-16 00:00:00
ORD-00003414,CUST-000189,PROD-003,2025-10-28,2,399.0,159.6,51.07,689.47,Paid,False,,2025-11-07 00:00:00
ORD-00003415,CUST-000300,PROD-004,2025-10-30,1,199.0,0.0,15.92,214.92,Paid,False,CMP-0008,2025-12-04 00:00:00
ORD-00003416,CUST-000713,PROD-008,2025-12-11,3,599.0,359.4,115.01,1552.61,Paid,False,CMP-0031,2026-01-23 00:00:00
ORD-00003417,CUST-000865,PROD-006,2025-06-29,5,79.0,0.0,31.6,426.6,Paid,False,CMP-0013,2025-07-30 00:00:00
ORD-00003418,CUST-000881,PROD-002,2025-12-25,3,149.0,22.35,33.97,458.62,Paid,False,CMP-0021,2025-12-30 00:00:00
ORD-00003419,CUST-000684,PROD-005,2025-10-05,1,499.0,0.0,39.92,538.92,Paid,False,CMP-0007,2025-10-27 00:00:00
ORD-00003420,CUST-000682,PROD-003,2025-11-12,2,399.0,0.0,63.84,861.84,Failed,False,CMP-0028,2025-11-24 00:00:00
ORD-00003421,CUST-000952,PROD-012,2025-06-18,1,189.0,0.0,15.12,204.12,Paid,False,,2025-07-17 00:00:00
ORD-00003422,CUST-000686,PROD-010,2025-11-11,4,129.0,0.0,41.28,557.28,Paid,False,,2025-12-01 00:00:00
ORD-00003423,CUST-000141,PROD-004,2025-06-18,3,199.0,0.0,47.76,644.76,Paid,False,CMP-0022,2025-07-10 00:00:00
ORD-00003424,CUST-000501,PROD-003,2025-07-23,3,399.0,179.55,81.4,1098.85,Paid,False,CMP-0029,2025-08-19 00:00:00
ORD-00003425,CUST-000359,PROD-002,2025-09-19,2,149.0,59.6,19.07,257.47,Paid,False,,2025-10-06 00:00:00
ORD-00003426,CUST-000637,PROD-009,2025-08-11,1,299.0,44.85,20.33,274.48,Paid,False,,2025-09-23 00:00:00
ORD-00003427,CUST-000636,PROD-012,2025-08-14,2,189.0,75.6,24.19,326.59,Paid,False,,2025-08-16 00:00:00
ORD-00003428,CUST-000295,PROD-004,2025-08-19,1,199.0,19.9,14.33,193.43,Paid,False,,2025-09-21 00:00:00
ORD-00003429,CUST-000300,PROD-008,2025-12-02,5,599.0,449.25,203.66,2749.41,Paid,False,CMP-0014,2025-12-24 00:00:00
ORD-00003430,CUST-000089,PROD-003,2025-06-21,1,399.0,0.0,31.92,430.92,Paid,False,,2025-07-22 00:00:00
ORD-00003431,CUST-000294,PROD-012,2025-12-29,4,189.0,0.0,60.48,816.48,Paid,False,,2026-02-03 00:00:00
ORD-00003432,CUST-000828,PROD-004,2025-11-24,4,199.0,119.4,54.13,730.73,Paid,False,,2026-01-02 00:00:00
ORD-00003433,CUST-000656,PROD-002,2025-02-22,2,149.0,0.0,23.84,321.84,Paid,False,,2025-02-24 00:00:00
ORD-00003434,CUST-000944,PROD-011,2025-04-23,5,699.0,349.5,251.64,3397.14,Paid,False,CMP-0036,2025-05-09 00:00:00
ORD-00003435,CUST-000927,PROD-012,2025-03-30,3,189.0,28.35,43.09,581.74,Paid,False,CMP-0011,2025-03-31 00:00:00
ORD-00003436,CUST-000857,PROD-005,2025-04-21,1,499.0,0.0,39.92,538.92,Paid,False,CMP-0027,2025-05-06 00:00:00
ORD-00003437,CUST-000180,PROD-011,2025-06-16,2,699.0,0.0,111.84,1509.84,Paid,False,,2025-06-23 00:00:00
ORD-00003438,CUST-000334,PROD-003,2025-09-27,4,399.0,159.6,114.91,1551.31,Paid,False,CMP-0006,2025-10-27 00:00:00
ORD-00003439,CUST-000058,PROD-004,2025-08-13,4,199.0,0.0,63.68,859.68,Paid,False,CMP-0007,2025-08-26 00:00:00
ORD-00003440,CUST-000094,PROD-007,2024-12-13,1,249.0,0.0,19.92,268.92,Paid,False,CMP-0021,2025-01-04 00:00:00
ORD-00003441,CUST-000232,PROD-008,2025-06-01,1,599.0,29.95,45.52,614.57,Paid,False,,2025-06-24 00:00:00
ORD-00003442,CUST-000281,PROD-005,2025-09-12,5,499.0,0.0,199.6,2694.6,Paid,False,,2025-09-15 00:00:00
ORD-00003443,CUST-000016,PROD-010,2025-09-20,1,129.0,0.0,10.32,139.32,Paid,False,CMP-0008,2025-10-28 00:00:00
ORD-00003444,CUST-000843,PROD-010,2025-08-08,5,129.0,32.25,49.02,661.77,Paid,False,,2025-08-29 00:00:00
ORD-00003445,CUST-000528,PROD-002,2025-11-27,2,149.0,0.0,23.84,321.84,Paid,False,CMP-0014,2025-11-28 00:00:00
ORD-00003446,CUST-000656,PROD-012,2025-04-10,4,189.0,113.4,51.41,694.01,Paid,False,CMP-0026,2025-04-14 00:00:00
ORD-00003447,CUST-000654,PROD-002,2025-11-24,1,149.0,0.0,11.92,160.92,Paid,False,CMP-0001,2025-12-29 00:00:00
ORD-00003448,CUST-000967,PROD-007,2024-11-25,1,249.0,49.8,15.94,215.14,Paid,False,,2025-01-07 00:00:00
ORD-00003449,CUST-000148,PROD-006,2025-11-16,3,79.0,23.7,17.06,230.36,Paid,False,,2025-12-18 00:00:00
ORD-00003450,CUST-000343,PROD-006,2025-05-17,1,79.0,11.85,5.37,72.52,Paid,False,,2025-05-30 00:00:00
ORD-00003451,CUST-000309,PROD-002,2025-07-27,1,149.0,14.9,10.73,144.83,Paid,False,CMP-0024,2025-08-18 00:00:00
ORD-00003452,CUST-000552,PROD-005,2025-02-17,2,499.0,49.9,75.85,1023.95,Paid,False,CMP-0003,2025-03-01 00:00:00
ORD-00003453,CUST-000527,PROD-001,2025-05-06,1,49.0,0.0,3.92,52.92,Paid,False,,2025-05-14 00:00:00
ORD-00003454,CUST-000791,PROD-012,2025-11-19,5,189.0,47.25,71.82,969.57,Paid,False,,2025-12-28 00:00:00
ORD-00003455,CUST-000561,PROD-002,2025-09-20,3,149.0,0.0,35.76,482.76,Paid,False,,2025-09-23 00:00:00
ORD-00003456,CUST-000234,PROD-006,2024-08-27,3,79.0,0.0,18.96,255.96,Paid,False,,2024-09-15 00:00:00
ORD-00003457,CUST-000565,PROD-003,2024-12-27,2,399.0,0.0,63.84,861.84,Paid,False,,2025-01-03 00:00:00
ORD-00003458,CUST-000965,PROD-003,2025-11-06,2,399.0,79.8,57.46,775.66,Paid,False,CMP-0001,2025-11-28 00:00:00
ORD-00003459,CUST-000579,PROD-005,2025-12-30,5,499.0,0.0,199.6,2694.6,Paid,False,CMP-0026,2026-01-14 00:00:00
ORD-00003460,CUST-000593,PROD-012,2025-08-20,1,189.0,9.45,14.36,193.91,Paid,False,,2025-09-06 00:00:00
ORD-00003461,CUST-000176,PROD-006,2025-12-21,1,79.0,0.0,6.32,85.32,Paid,False,CMP-0036,2026-01-14 00:00:00
ORD-00003462,CUST-000008,PROD-012,2024-12-26,3,189.0,0.0,45.36,612.36,Paid,False,CMP-0022,2025-01-09 00:00:00
ORD-00003463,CUST-000210,PROD-010,2025-03-04,1,129.0,0.0,10.32,139.32,Paid,False,CMP-0005,2025-03-20 00:00:00
ORD-00003464,CUST-000026,PROD-006,2025-04-27,1,79.0,11.85,5.37,72.52,Paid,False,CMP-0023,2025-05-10 00:00:00
ORD-00003465,CUST-000453,PROD-011,2025-02-10,1,699.0,0.0,55.92,754.92,Failed,False,CMP-0025,2025-03-07 00:00:00
ORD-00003466,CUST-000883,PROD-005,2025-11-27,1,499.0,74.85,33.93,458.08,Pending,False,CMP-0011,2025-12-27 00:00:00
ORD-00003467,CUST-000447,PROD-007,2025-11-01,2,249.0,0.0,39.84,537.84,Paid,False,,2025-12-11 00:00:00
ORD-00003468,CUST-000646,PROD-009,2024-01-24,3,299.0,0.0,71.76,968.76,Paid,False,,2024-03-09 00:00:00
ORD-00003469,CUST-000856,PROD-008,2025-03-23,1,599.0,0.0,47.92,646.92,Paid,False,,2025-03-28 00:00:00
ORD-00003470,CUST-000764,PROD-010,2024-10-18,5,129.0,0.0,51.6,696.6,Paid,True,CMP-0010,2024-11-19 00:00:00
ORD-00003471,CUST-000651,PROD-002,2025-11-21,4,149.0,0.0,47.68,643.68,Paid,False,,2026-01-01 00:00:00
ORD-00003472,CUST-000785,PROD-006,2025-12-03,3,79.0,0.0,18.96,255.96,Paid,True,CMP-0031,2025-12-08 00:00:00
ORD-00003473,CUST-000281,PROD-008,2025-10-21,1,599.0,59.9,43.13,582.23,Pending,False,CMP-0007,2025-10-29 00:00:00
ORD-00003474,CUST-000421,PROD-004,2025-10-20,2,199.0,19.9,30.25,408.35,Paid,False,CMP-0027,2025-10-26 00:00:00
ORD-00003475,CUST-000399,PROD-011,2025-10-15,5,699.0,0.0,279.6,3774.6,Paid,False,CMP-0017,2025-11-06 00:00:00
ORD-00003476,CUST-000799,PROD-004,2025-12-25,1,199.0,29.85,13.53,182.68,Paid,False,CMP-0005,2026-01-30 00:00:00
ORD-00003477,CUST-000409,PROD-004,2025-08-01,2,199.0,19.9,30.25,408.35,Paid,False,CMP-0010,2025-09-03 00:00:00
ORD-00003478,CUST-000938,PROD-004,2025-08-08,2,199.0,0.0,31.84,429.84,Paid,False,CMP-0034,2025-09-09 00:00:00
ORD-00003479,CUST-000187,PROD-009,2024-11-18,3,299.0,0.0,71.76,968.76,Paid,False,CMP-0006,2024-12-20 00:00:00
ORD-00003480,CUST-000173,PROD-002,2025-12-31,5,149.0,0.0,59.6,804.6,Paid,False,,2026-02-07 00:00:00
ORD-00003481,CUST-000717,PROD-002,2025-11-26,1,149.0,14.9,10.73,144.83,Paid,False,CMP-0027,2025-12-30 00:00:00
ORD-00003482,CUST-000765,PROD-010,2024-06-19,1,129.0,0.0,10.32,139.32,Paid,False,,2024-07-11 00:00:00
ORD-00003483,CUST-000680,PROD-003,2025-01-06,1,399.0,0.0,31.92,430.92,Paid,False,CMP-0010,2025-02-07 00:00:00
ORD-00003484,CUST-000308,PROD-002,2025-06-16,1,149.0,0.0,11.92,160.92,Paid,False,CMP-0027,2025-06-17 00:00:00
ORD-00003485,CUST-000010,PROD-004,2025-05-21,1,199.0,0.0,15.92,214.92,Paid,False,CMP-0020,2025-05-21 00:00:00
ORD-00003486,CUST-000322,PROD-005,2024-03-01,5,499.0,0.0,199.6,2694.6,Paid,False,,2024-03-21 00:00:00
ORD-00003487,CUST-000467,PROD-001,2025-12-30,2,49.0,4.9,7.45,100.55,Failed,False,,2026-01-21 00:00:00
ORD-00003488,CUST-000413,PROD-011,2025-11-15,3,699.0,419.4,134.21,1811.81,Paid,False,,2025-12-22 00:00:00
ORD-00003489,CUST-000923,PROD-002,2024-08-14,2,149.0,0.0,23.84,321.84,Paid,False,CMP-0016,2024-08-31 00:00:00
ORD-00003490,CUST-000864,PROD-005,2025-12-28,5,499.0,0.0,199.6,2694.6,Paid,False,CMP-0029,2026-01-08 00:00:00
ORD-00003491,CUST-000776,PROD-003,2024-09-28,1,399.0,0.0,31.92,430.92,Paid,False,,2024-11-09 00:00:00
ORD-00003492,CUST-000023,PROD-004,2025-11-11,3,199.0,0.0,47.76,644.76,Paid,False,CMP-0003,2025-12-12 00:00:00
ORD-00003493,CUST-000128,PROD-001,2025-09-02,1,49.0,2.45,3.72,50.27,Paid,False,CMP-0001,2025-10-15 00:00:00
ORD-00003494,CUST-000434,PROD-012,2025-05-15,1,189.0,37.8,12.1,163.3,Paid,False,CMP-0013,2025-06-12 00:00:00
ORD-00003495,CUST-000622,PROD-012,2025-10-16,5,189.0,94.5,68.04,918.54,Paid,False,,2025-10-27 00:00:00
ORD-00003496,CUST-000681,PROD-002,2024-04-08,1,149.0,0.0,11.92,160.92,Paid,False,CMP-0032,2024-04-21 00:00:00
ORD-00003497,CUST-000297,PROD-003,2024-06-07,1,399.0,59.85,27.13,366.28,Paid,False,CMP-0036,2024-07-09 00:00:00
ORD-00003498,CUST-000111,PROD-011,2024-11-03,2,699.0,139.8,100.66,1358.86,Paid,False,CMP-0023,2024-11-10 00:00:00
ORD-00003499,CUST-000329,PROD-005,2025-01-02,1,499.0,0.0,39.92,538.92,Paid,False,CMP-0036,2025-01-12 00:00:00
ORD-00003500,CUST-000793,PROD-001,2025-12-24,4,49.0,29.4,13.33,179.93,Paid,False,CMP-0035,2026-01-28 00:00:00
ORD-00003501,CUST-000987,PROD-002,2025-07-12,1,149.0,14.9,10.73,144.83,Paid,False,CMP-0017,2025-08-15 00:00:00
ORD-00003502,CUST-000942,PROD-005,2025-12-04,2,499.0,99.8,71.86,970.06,Paid,False,,2026-01-03 00:00:00
ORD-00003503,CUST-000594,PROD-007,2024-12-18,1,249.0,0.0,19.92,268.92,Paid,False,CMP-0015,2024-12-31 00:00:00
ORD-00003504,CUST-000091,PROD-008,2025-10-26,5,599.0,0.0,239.6,3234.6,Paid,False,,2025-10-29 00:00:00
ORD-00003505,CUST-000968,PROD-002,2024-12-26,2,149.0,29.8,21.46,289.66,Paid,False,CMP-0024,2025-01-28 00:00:00
ORD-00003506,CUST-000153,PROD-005,2025-10-09,4,499.0,0.0,159.68,2155.68,Paid,False,CMP-0032,2025-10-20 00:00:00
ORD-00003507,CUST-000269,PROD-004,2024-06-23,2,199.0,79.6,25.47,343.87,Paid,False,,2024-06-24 00:00:00
ORD-00003508,CUST-000975,PROD-007,2025-01-21,5,249.0,0.0,99.6,1344.6,Paid,False,,2025-02-16 00:00:00
ORD-00003509,CUST-000504,PROD-004,2025-11-16,2,199.0,0.0,31.84,429.84,Paid,False,,2025-12-18 00:00:00
ORD-00003510,CUST-000198,PROD-003,2025-11-01,5,399.0,199.5,143.64,1939.14,Paid,False,CMP-0032,2025-11-19 00:00:00
ORD-00003511,CUST-000503,PROD-010,2025-10-26,3,129.0,19.35,29.41,397.06,Paid,False,,2025-11-14 00:00:00
ORD-00003512,CUST-000079,PROD-007,2025-07-05,1,249.0,0.0,19.92,268.92,Paid,False,CMP-0003,2025-07-26 00:00:00
ORD-00003513,CUST-000316,PROD-006,2025-09-08,1,79.0,3.95,6.0,81.05,Paid,False,CMP-0001,2025-10-11 00:00:00
ORD-00003514,CUST-000953,PROD-002,2025-12-23,4,149.0,59.6,42.91,579.31,Paid,False,CMP-0033,2026-02-01 00:00:00
ORD-00003515,CUST-000299,PROD-001,2025-11-08,1,49.0,2.45,3.72,50.27,Paid,False,CMP-0032,2025-11-12 00:00:00
ORD-00003516,CUST-000893,PROD-010,2025-10-06,1,129.0,0.0,10.32,139.32,Paid,False,,2025-10-14 00:00:00
ORD-00003517,CUST-000543,PROD-012,2025-12-29,4,189.0,37.8,57.46,775.66,Paid,True,CMP-0020,2026-02-06 00:00:00
ORD-00003518,CUST-000656,PROD-008,2025-12-21,1,599.0,0.0,47.92,646.92,Pending,False,CMP-0036,2026-01-05 00:00:00
ORD-00003519,CUST-000703,PROD-001,2025-08-10,1,49.0,4.9,3.53,47.63,Paid,False,,2025-09-09 00:00:00
ORD-00003520,CUST-000552,PROD-006,2025-04-24,1,79.0,3.95,6.0,81.05,Paid,False,CMP-0022,2025-04-25 00:00:00
ORD-00003521,CUST-000035,PROD-004,2025-12-24,1,199.0,0.0,15.92,214.92,Pending,False,CMP-0008,2026-01-10 00:00:00
ORD-00003522,CUST-000920,PROD-001,2025-06-19,4,49.0,0.0,15.68,211.68,Paid,False,,2025-07-16 00:00:00
ORD-00003523,CUST-000476,PROD-002,2025-10-20,2,149.0,0.0,23.84,321.84,Paid,False,CMP-0005,2025-11-04 00:00:00
ORD-00003524,CUST-000656,PROD-006,2025-10-14,5,79.0,0.0,31.6,426.6,Paid,False,CMP-0020,2025-10-26 00:00:00
ORD-00003525,CUST-000554,PROD-006,2025-03-23,3,79.0,11.85,18.01,243.16,Paid,False,CMP-0014,2025-04-05 00:00:00
ORD-00003526,CUST-000659,PROD-007,2025-05-24,1,249.0,24.9,17.93,242.03,Paid,False,CMP-0026,2025-06-24 00:00:00
ORD-00003527,CUST-000355,PROD-009,2024-12-28,1,299.0,59.8,19.14,258.34,Paid,False,CMP-0034,2025-01-24 00:00:00
ORD-00003528,CUST-000844,PROD-004,2025-07-25,5,199.0,49.75,75.62,1020.87,Paid,False,CMP-0031,2025-08-07 00:00:00
ORD-00003529,CUST-000225,PROD-004,2025-04-06,5,199.0,99.5,71.64,967.14,Paid,False,,2025-04-07 00:00:00
ORD-00003530,CUST-000654,PROD-009,2025-04-26,1,299.0,14.95,22.72,306.77,Failed,False,CMP-0029,2025-05-08 00:00:00
ORD-00003531,CUST-000578,PROD-003,2025-03-26,1,399.0,0.0,31.92,430.92,Paid,False,,2025-04-27 00:00:00
ORD-00003532,CUST-000504,PROD-001,2024-05-07,3,49.0,7.35,11.17,150.82,Pending,False,,2024-06-14 00:00:00
ORD-00003533,CUST-000022,PROD-011,2025-08-21,5,699.0,0.0,279.6,3774.6,Paid,False,,2025-09-26 00:00:00
ORD-00003534,CUST-000390,PROD-003,2025-11-10,5,399.0,0.0,159.6,2154.6,Paid,False,CMP-0004,2025-12-25 00:00:00
ORD-00003535,CUST-000048,PROD-002,2025-10-17,1,149.0,22.35,10.13,136.78,Paid,False,CMP-0003,2025-10-28 00:00:00
ORD-00003536,CUST-000504,PROD-009,2024-05-31,5,299.0,74.75,113.62,1533.87,Paid,False,,2024-07-04 00:00:00
ORD-00003537,CUST-000688,PROD-007,2025-07-20,3,249.0,0.0,59.76,806.76,Paid,False,,2025-07-26 00:00:00
ORD-00003538,CUST-000523,PROD-002,2025-10-08,2,149.0,0.0,23.84,321.84,Paid,False,,2025-11-18 00:00:00
ORD-00003539,CUST-000758,PROD-011,2025-06-18,2,699.0,279.6,89.47,1207.87,Paid,False,CMP-0035,2025-08-01 00:00:00
ORD-00003540,CUST-000361,PROD-003,2025-07-09,4,399.0,0.0,127.68,1723.68,Pending,False,,2025-07-31 00:00:00
ORD-00003541,CUST-000307,PROD-009,2024-10-08,4,299.0,239.2,76.54,1033.34,Paid,False,CMP-0017,2024-11-06 00:00:00
ORD-00003542,CUST-000449,PROD-008,2025-10-23,5,599.0,599.0,191.68,2587.68,Pending,False,CMP-0015,2025-11-05 00:00:00
ORD-00003543,CUST-000230,PROD-010,2025-12-29,2,129.0,12.9,19.61,264.71,Paid,False,,2026-01-29 00:00:00
ORD-00003544,CUST-000802,PROD-009,2025-06-04,1,299.0,0.0,23.92,322.92,Paid,False,CMP-0020,2025-06-14 00:00:00
ORD-00003545,CUST-000810,PROD-009,2025-01-20,4,299.0,0.0,95.68,1291.68,Paid,False,CMP-0014,2025-02-18 00:00:00
ORD-00003546,CUST-000417,PROD-001,2025-10-22,1,49.0,0.0,3.92,52.92,Paid,False,,2025-11-12 00:00:00
ORD-00003547,CUST-000793,PROD-012,2025-09-09,4,189.0,0.0,60.48,816.48,Paid,False,,2025-09-20 00:00:00
ORD-00003548,CUST-000026,PROD-002,2025-05-13,2,149.0,29.8,21.46,289.66,Paid,False,,2025-06-17 00:00:00
ORD-00003549,CUST-000155,PROD-004,2025-11-10,2,199.0,59.7,27.06,365.36,Paid,False,CMP-0028,2025-12-16 00:00:00
ORD-00003550,CUST-000284,PROD-006,2025-09-11,1,79.0,0.0,6.32,85.32,Paid,False,CMP-0014,2025-09-14 00:00:00
ORD-00003551,CUST-000388,PROD-004,2025-12-29,1,199.0,0.0,15.92,214.92,Paid,False,,2026-01-20 00:00:00
ORD-00003552,CUST-000232,PROD-008,2024-08-20,3,599.0,0.0,143.76,1940.76,Paid,False,,2024-09-19 00:00:00
ORD-00003553,CUST-000513,PROD-001,2025-12-18,1,49.0,0.0,3.92,52.92,Paid,False,,2025-12-30 00:00:00
ORD-00003554,CUST-000794,PROD-006,2025-04-21,3,79.0,0.0,18.96,255.96,Paid,False,CMP-0007,2025-05-03 00:00:00
ORD-00003555,CUST-000457,PROD-005,2025-11-18,5,499.0,374.25,169.66,2290.41,Paid,False,CMP-0024,2025-12-15 00:00:00
ORD-00003556,CUST-000450,PROD-008,2025-01-23,1,599.0,0.0,47.92,646.92,Paid,False,CMP-0024,2025-02-10 00:00:00
ORD-00003557,CUST-000060,PROD-007,2025-02-02,5,249.0,0.0,99.6,1344.6,Paid,False,CMP-0005,2025-03-14 00:00:00
ORD-00003558,CUST-000281,PROD-010,2025-11-17,1,129.0,6.45,9.8,132.35,Paid,False,,2025-12-18 00:00:00
ORD-00003559,CUST-000808,PROD-002,2025-11-29,1,149.0,0.0,11.92,160.92,Paid,False,CMP-0005,2026-01-03 00:00:00
